category,day_of_week,bin_of_day,category,day_of_week,bin_of_day,count,mean,stdev,sem,cv,var,skew,kurt,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p975,p99
CAT,3,22,,,,13.000000,0.758974,0.725068,0.201098,0.955325,0.525723,0.705160,-0.155235,0.583333,0.683333,0.816667,1.016667,1.216667,1.416667,1.416667,1.416667,1.416667,1.770000,2.035000,2.194000
CAT,3,23,,,,13.000000,0.305128,0.322561,0.089462,1.057133,0.104046,0.640707,-0.935658,0.233333,0.243333,0.300000,0.450000,0.526667,0.566667,0.576667,0.616667,0.716667,0.816667,0.866667,0.896667
CAT,4,0,,,,13.000000,0.356410,0.431864,0.119777,1.211704,0.186506,0.710854,-1.398422,0.150000,0.200000,0.286667,0.446667,0.600000,0.750000,0.900000,1.000000,1.000000,1.000000,1.000000,1.000000
CAT,4,1,,,,13.000000,0.234615,0.303182,0.084088,1.292252,0.091920,1.246440,0.420503,0.166667,0.206667,0.236667,0.246667,0.250000,0.250000,0.400000,0.563333,0.753333,0.823333,0.828333,0.831333
CAT,4,2,,,,13.000000,0.171795,0.327899,0.090943,1.908666,0.107518,1.486067,0.287727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.683333,0.733333,0.776667,0.796667,0.808667
CAT,4,3,,,,13.000000,0.082051,0.172865,0.047944,2.106798,0.029882,2.006884,2.793215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090000,0.203333,0.363333,0.450000,0.475000,0.490000
CAT,4,4,,,,13.000000,0.096154,0.280224,0.077720,2.914332,0.078526,3.277258,11.029155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.200000,0.550000,0.775000,0.910000
CAT,4,5,,,,13.000000,0.075641,0.209344,0.058061,2.767595,0.043825,3.059720,9.597181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.200000,0.443333,0.588333,0.675333
CAT,4,6,,,,13.000000,0.019231,0.069338,0.019231,3.605551,0.004808,3.605551,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.175000,0.220000
CAT,4,7,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,4,8,,,,13.000000,0.351282,0.342003,0.094854,0.973584,0.116966,0.928215,-0.050975,0.233333,0.233333,0.280000,0.420000,0.493333,0.533333,0.613333,0.703333,0.813333,0.936667,1.001667,1.040667
CAT,4,9,,,,13.000000,2.919231,1.286429,0.356791,0.440674,1.654900,0.318030,-1.114754,2.816667,2.946667,3.073333,3.193333,3.480000,3.850000,4.170000,4.433333,4.583333,4.826667,4.971667,5.058667
CAT,4,10,,,,13.000000,5.505128,1.640946,0.455116,0.298076,2.692703,0.711629,-0.376727,5.200000,5.280000,5.456667,5.826667,6.050000,6.200000,6.820000,7.376667,7.806667,8.250000,8.475000,8.610000
CAT,4,11,,,,13.000000,6.234615,1.690818,0.468948,0.271198,2.858864,-0.234123,-0.750978,6.100000,6.330000,6.680000,7.270000,7.473333,7.483333,7.833333,8.070000,8.080000,8.356667,8.561667,8.684667
CAT,4,12,,,,13.000000,6.347436,2.106942,0.584361,0.331936,4.439206,0.132809,-0.542289,6.266667,6.346667,6.423333,6.493333,6.963333,7.633333,7.963333,8.483333,9.383333,9.710000,9.730000,9.742000
CAT,4,13,,,,13.000000,6.623077,2.007158,0.556685,0.303055,4.028682,0.000796,-1.419014,7.100000,7.100000,7.140000,7.260000,7.606667,8.066667,8.406667,8.730000,9.020000,9.376667,9.571667,9.688667
CAT,4,14,,,,13.000000,5.442308,1.793476,0.497421,0.329543,3.216556,-0.278054,-0.028765,5.683333,5.693333,5.770000,5.980000,6.116667,6.216667,6.726667,7.066667,7.066667,7.713333,8.198333,8.489333
CAT,4,15,,,,13.000000,5.976923,1.906076,0.528650,0.318906,3.633127,0.818472,1.013742,5.716667,5.896667,6.036667,6.096667,6.130000,6.150000,6.930000,7.673333,8.343333,9.226667,9.721667,10.018667
CAT,4,16,,,,13.000000,5.841026,2.018314,0.559780,0.345541,4.073593,0.578164,1.103940,5.633333,5.823333,6.003333,6.163333,6.330000,6.500000,7.160000,7.646667,7.786667,8.840000,9.595000,10.048000
CAT,4,17,,,,13.000000,4.821795,1.603893,0.444840,0.332634,2.572472,1.060149,0.494517,4.466667,4.526667,4.616667,4.766667,5.016667,5.316667,6.166667,6.753333,6.813333,7.446667,7.906667,8.182667
CAT,4,18,,,,13.000000,3.635897,1.337145,0.370857,0.367762,1.787956,0.187228,-0.125854,3.366667,3.676667,3.886667,3.896667,4.100000,4.400000,4.660000,4.943333,5.273333,5.683333,5.908333,6.043333
CAT,4,19,,,,13.000000,2.320513,1.151572,0.319389,0.496258,1.326118,1.025864,1.897599,2.150000,2.360000,2.523333,2.593333,2.736667,2.916667,2.966667,3.056667,3.226667,4.023333,4.578333,4.911333
CAT,4,20,,,,13.000000,1.655128,1.208063,0.335056,0.729891,1.459416,0.211615,-0.642267,1.650000,1.830000,1.973333,2.043333,2.200000,2.400000,2.580000,2.786667,3.046667,3.440000,3.670000,3.808000
CAT,4,21,,,,13.000000,1.203846,1.135561,0.314948,0.943277,1.289498,0.624066,-0.688563,0.983333,1.143333,1.266667,1.316667,1.533333,1.833333,2.233333,2.566667,2.766667,3.033333,3.183333,3.273333
CAT,4,22,,,,13.000000,0.884615,0.836064,0.231882,0.945116,0.699003,1.968437,5.104051,0.650000,0.710000,0.783333,0.883333,0.983333,1.083333,1.183333,1.313333,1.503333,2.233333,2.733333,3.033333
CAT,4,23,,,,13.000000,0.689744,0.470251,0.130424,0.681777,0.221136,-0.179296,-1.468604,0.816667,0.866667,0.920000,0.980000,1.000000,1.000000,1.070000,1.126667,1.156667,1.266667,1.341667,1.386667
CAT,5,0,,,,13.000000,0.607692,0.702727,0.194901,1.156386,0.493825,0.636550,-1.184590,0.250000,0.500000,0.733333,0.933333,1.100000,1.250000,1.290000,1.353333,1.463333,1.666667,1.791667,1.866667
CAT,5,1,,,,13.000000,0.324359,0.518037,0.143677,1.597109,0.268362,1.104842,-0.685408,0.000000,0.000000,0.000000,0.000000,0.333333,0.833333,0.873333,0.966667,1.166667,1.240000,1.245000,1.248000
CAT,5,2,,,,13.000000,0.120513,0.305289,0.084672,2.533252,0.093202,2.499791,5.634805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116667,0.466667,0.743333,0.863333,0.935333
CAT,5,3,,,,13.000000,0.146154,0.293301,0.081347,2.006798,0.086026,1.896153,2.758793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.500000,0.500000,0.660000,0.780000,0.852000
CAT,5,4,,,,13.000000,0.133333,0.329983,0.091521,2.474874,0.108889,2.304797,4.180758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.146667,0.586667,0.840000,0.920000,0.968000
CAT,5,5,,,,13.000000,0.107692,0.259238,0.071900,2.407211,0.067204,2.949694,9.208892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140000,0.236667,0.246667,0.516667,0.716667,0.836667
CAT,5,6,,,,13.000000,0.076923,0.277350,0.076923,3.605551,0.076923,3.605551,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.700000,0.880000
CAT,5,7,,,,13.000000,0.051282,0.184900,0.051282,3.605551,0.034188,3.605551,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266667,0.466667,0.586667
CAT,5,8,,,,13.000000,0.485897,0.206587,0.057297,0.425165,0.042678,-1.032470,1.539269,0.483333,0.523333,0.556667,0.576667,0.596667,0.616667,0.636667,0.650000,0.650000,0.710000,0.755000,0.782000
CAT,5,9,,,,13.000000,1.805128,0.588838,0.163314,0.326203,0.346731,0.064694,-1.493559,1.900000,1.900000,1.930000,2.020000,2.110000,2.200000,2.420000,2.566667,2.566667,2.593333,2.613333,2.625333
CAT,5,10,,,,13.000000,2.189744,1.046479,0.290241,0.477900,1.095118,1.021287,0.684912,1.900000,1.920000,2.020000,2.280000,2.380000,2.400000,2.780000,3.190000,3.660000,4.076667,4.271667,4.388667
CAT,5,11,,,,13.000000,2.208974,1.396285,0.387260,0.632097,1.949612,0.690688,-0.280494,2.150000,2.190000,2.296667,2.536667,2.656667,2.716667,3.076667,3.570000,4.330000,4.676667,4.746667,4.788667
CAT,5,12,,,,13.000000,1.724359,1.139822,0.316130,0.661012,1.299195,0.608941,-0.004289,1.833333,1.833333,1.883333,2.033333,2.083333,2.083333,2.263333,2.653333,3.463333,3.766667,3.791667,3.806667
CAT,5,13,,,,13.000000,1.269231,0.787073,0.218295,0.620118,0.619484,0.172300,0.155207,1.333333,1.373333,1.433333,1.533333,1.573333,1.583333,1.723333,1.880000,2.070000,2.420000,2.635000,2.764000
CAT,5,14,,,,13.000000,0.992308,0.682269,0.189227,0.687558,0.465491,0.199255,-0.889466,1.050000,1.060000,1.066667,1.066667,1.226667,1.466667,1.616667,1.756667,1.876667,2.010000,2.080000,2.122000
CAT,5,15,,,,13.000000,0.998718,0.851781,0.236242,0.852874,0.725531,-0.031455,-2.044226,1.000000,1.400000,1.666667,1.666667,1.693333,1.733333,1.873333,1.970000,1.980000,1.983333,1.983333,1.983333
CAT,5,16,,,,13.000000,0.343590,0.333232,0.092422,0.969854,0.111043,0.640599,-0.481340,0.333333,0.373333,0.420000,0.480000,0.500000,0.500000,0.550000,0.633333,0.783333,0.900000,0.950000,0.980000
CAT,5,17,,,,13.000000,0.353846,0.395411,0.109667,1.117465,0.156350,0.737534,-0.506503,0.400000,0.410000,0.433333,0.483333,0.500000,0.500000,0.640000,0.766667,0.866667,1.000000,1.075000,1.120000
CAT,5,18,,,,13.000000,0.147436,0.379073,0.105136,2.571106,0.143697,2.612678,6.460566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133333,0.533333,0.900000,1.075000,1.180000
CAT,5,19,,,,13.000000,0.200000,0.319939,0.088735,1.599696,0.102361,1.382909,0.573658,0.000000,0.000000,0.016667,0.066667,0.210000,0.400000,0.450000,0.533333,0.683333,0.800000,0.850000,0.880000
CAT,5,20,,,,13.000000,0.355128,0.533393,0.147937,1.501974,0.284509,1.247501,0.193845,0.000000,0.000000,0.080000,0.320000,0.466667,0.566667,0.826667,1.030000,1.120000,1.290000,1.395000,1.458000
CAT,5,21,,,,13.000000,0.241026,0.283138,0.078528,1.174723,0.080167,0.825774,-0.673753,0.166667,0.206667,0.253333,0.313333,0.366667,0.416667,0.466667,0.546667,0.686667,0.740000,0.745000,0.748000
CAT,5,22,,,,13.000000,0.141026,0.199492,0.055329,1.414579,0.039797,1.075796,0.049592,0.000000,0.000000,0.050000,0.200000,0.283333,0.333333,0.333333,0.333333,0.333333,0.433333,0.508333,0.553333
CAT,5,23,,,,13.000000,0.226923,0.336550,0.093342,1.483100,0.113266,1.155095,-0.201709,0.000000,0.000000,0.046667,0.186667,0.306667,0.416667,0.556667,0.666667,0.716667,0.806667,0.861667,0.894667
CAT,6,0,,,,12.000000,0.290278,0.506297,0.146155,1.744180,0.256336,2.188420,4.904408,0.000000,0.012500,0.150000,0.250000,0.250000,0.308333,0.436667,0.605833,0.798333,1.208333,1.437500,1.575000
CAT,6,1,,,,12.000000,0.101389,0.166887,0.048176,1.646014,0.027851,1.484629,1.149649,0.000000,0.000000,0.000000,0.022500,0.105000,0.175000,0.230000,0.279167,0.325000,0.400833,0.442083,0.466833
CAT,6,2,,,,12.000000,0.104167,0.258992,0.074765,2.486326,0.067077,2.555152,6.242215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.145833,0.375000,0.604167,0.718750,0.787500
CAT,6,3,,,,12.000000,0.054167,0.187639,0.054167,3.464102,0.035208,3.464102,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.292500,0.471250,0.578500
CAT,6,4,,,,12.000000,0.088889,0.198776,0.057382,2.236227,0.039512,2.652510,7.340897,0.000000,0.000000,0.000000,0.000000,0.000000,0.037500,0.120000,0.185000,0.240000,0.437500,0.552083,0.620833
CAT,6,5,,,,12.000000,0.151389,0.261644,0.075530,1.728289,0.068457,1.898598,3.548258,0.000000,0.000000,0.000000,0.037500,0.175000,0.270833,0.316667,0.356667,0.393333,0.595000,0.714167,0.785667
CAT,6,6,,,,12.000000,0.233333,0.347792,0.100399,1.490539,0.120960,0.871948,-1.436966,0.000000,0.000000,0.000000,0.085000,0.396667,0.608333,0.700000,0.739167,0.748333,0.750000,0.750000,0.750000
CAT,6,7,,,,12.000000,0.247222,0.293519,0.084732,1.187266,0.086153,0.595451,-1.449421,0.075000,0.163333,0.310000,0.429167,0.475000,0.500000,0.500000,0.552500,0.635000,0.695000,0.722500,0.739000
CAT,6,8,,,,12.000000,0.205556,0.298425,0.086148,1.451795,0.089057,1.202893,0.155139,0.000000,0.007500,0.090000,0.190000,0.336667,0.416667,0.416667,0.498333,0.626667,0.732500,0.782917,0.813167
CAT,6,9,,,,12.000000,0.286111,0.353898,0.102162,1.236927,0.125244,1.040214,0.292577,0.158333,0.317500,0.326667,0.355833,0.438333,0.487500,0.496667,0.587500,0.725000,0.885000,0.967500,1.017000
CAT,6,10,,,,12.000000,0.423611,0.522593,0.150860,1.233663,0.273104,0.863758,-0.719270,0.200000,0.400833,0.410000,0.464167,0.638333,0.775000,0.866667,1.022500,1.215000,1.310000,1.346667,1.368667
CAT,6,11,,,,12.000000,0.562500,0.450484,0.130043,0.800860,0.202936,0.504969,-0.064398,0.575000,0.650000,0.650000,0.677500,0.778333,0.850000,0.886667,0.935000,0.990000,1.217500,1.350417,1.430167
CAT,6,12,,,,12.000000,0.725000,0.643793,0.185847,0.887991,0.414470,0.706009,0.914852,0.816667,0.903333,0.940000,0.969167,0.978333,1.008333,1.063333,1.106667,1.143333,1.607500,1.887083,2.054833
CAT,6,13,,,,12.000000,0.516667,0.616605,0.177999,1.193429,0.380202,0.924494,-0.677129,0.325000,0.420833,0.466667,0.525000,0.616667,0.829167,1.186667,1.351667,1.406667,1.521667,1.585833,1.624333
CAT,6,14,,,,12.000000,0.462500,0.527435,0.152257,1.140401,0.278188,1.180544,0.993986,0.291667,0.425000,0.516667,0.595833,0.641667,0.704167,0.786667,0.910000,1.056667,1.345833,1.506250,1.602500
CAT,6,15,,,,12.000000,0.280556,0.357731,0.103268,1.275080,0.127971,0.837416,-1.169677,0.083333,0.170833,0.216667,0.285000,0.413333,0.566667,0.750000,0.816667,0.816667,0.824167,0.828750,0.831500
CAT,6,16,,,,12.000000,0.573611,0.587645,0.169638,1.024465,0.345326,0.804905,0.034517,0.491667,0.515833,0.690000,0.826667,0.863333,0.908333,0.963333,1.070833,1.208333,1.495833,1.656250,1.752500
CAT,6,17,,,,12.000000,0.376389,0.386610,0.111605,1.027157,0.149468,0.454155,-1.665272,0.200000,0.250833,0.443333,0.605833,0.688333,0.754167,0.800000,0.822500,0.831667,0.908333,0.954167,0.981667
CAT,6,18,,,,12.000000,0.316667,0.398545,0.115050,1.258564,0.158838,0.855895,-0.822518,0.075000,0.166667,0.350000,0.485833,0.495000,0.541667,0.633333,0.783333,0.966667,1.000000,1.000000,1.000000
CAT,6,19,,,,12.000000,0.306944,0.383989,0.110848,1.251004,0.147447,0.696171,-1.333985,0.041667,0.103333,0.323333,0.498333,0.553333,0.620833,0.703333,0.762500,0.808333,0.891667,0.937500,0.965000
CAT,6,20,,,,12.000000,0.273611,0.349202,0.100806,1.276273,0.121942,1.112396,0.225458,0.125000,0.253333,0.290000,0.329167,0.375000,0.425000,0.480000,0.610833,0.785000,0.899167,0.949583,0.979833
CAT,6,21,,,,12.000000,0.198611,0.266994,0.077075,1.344305,0.071286,0.959179,-0.353446,0.000000,0.015833,0.190000,0.319167,0.328333,0.370833,0.453333,0.489167,0.498333,0.612500,0.681250,0.722500
CAT,6,22,,,,12.000000,0.191667,0.338408,0.097690,1.765609,0.114520,1.617404,1.188739,0.000000,0.000000,0.000000,0.022500,0.105000,0.216667,0.363333,0.562500,0.791667,0.863333,0.881667,0.892667
CAT,6,23,,,,12.000000,0.129167,0.253573,0.073200,1.963145,0.064299,1.986397,2.751437,0.000000,0.000000,0.000000,0.012500,0.058333,0.100000,0.136667,0.301667,0.540000,0.650833,0.692083,0.716833
IVT,0,0,,,,13.000000,0.216667,0.301386,0.083589,1.391011,0.090833,0.877192,-1.022174,0.000000,0.000000,0.073333,0.293333,0.386667,0.416667,0.526667,0.613333,0.653333,0.706667,0.736667,0.754667
IVT,0,1,,,,13.000000,0.179487,0.307781,0.085363,1.714782,0.094729,1.932114,3.488772,0.000000,0.000000,0.033333,0.133333,0.166667,0.166667,0.366667,0.500000,0.500000,0.700000,0.850000,0.940000
IVT,0,2,,,,13.000000,0.083333,0.254588,0.070610,3.055050,0.064815,3.419396,11.919643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033333,0.133333,0.466667,0.691667,0.826667
IVT,0,3,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,0,4,,,,13.000000,0.067949,0.244993,0.067949,3.605551,0.060021,3.605551,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353333,0.618333,0.777333
IVT,0,5,,,,13.000000,0.296154,0.344074,0.095429,1.161808,0.118387,0.507976,-1.731483,0.050000,0.210000,0.360000,0.490000,0.573333,0.633333,0.673333,0.713333,0.753333,0.793333,0.813333,0.825333
IVT,0,6,,,,13.000000,3.816667,1.278744,0.354660,0.335042,1.635185,-2.407594,7.295866,4.083333,4.203333,4.290000,4.310000,4.376667,4.466667,4.516667,4.616667,4.816667,5.003333,5.093333,5.147333
IVT,0,7,,,,13.000000,6.960256,2.271813,0.630088,0.326398,5.161136,-2.312024,6.858543,7.400000,7.470000,7.546667,7.636667,7.753333,7.883333,8.003333,8.250000,8.750000,9.203333,9.418333,9.547333
IVT,0,8,,,,13.000000,8.905128,2.544360,0.705678,0.285719,6.473768,-2.424538,6.963213,9.583333,9.693333,9.840000,10.060000,10.193333,10.283333,10.293333,10.326667,10.406667,10.886667,11.226667,11.430667
IVT,0,9,,,,13.000000,15.123077,5.021844,1.392809,0.332065,25.218914,-2.272527,6.802172,15.550000,15.880000,16.473333,17.593333,17.980000,18.000000,18.150000,18.336667,18.596667,19.623333,20.328333,20.751333
IVT,0,10,,,,13.000000,19.664103,6.428142,1.782846,0.326897,41.321011,-2.615946,8.385204,19.800000,19.910000,20.393333,21.623333,22.553333,23.333333,23.993333,24.493333,24.673333,25.220000,25.585000,25.804000
IVT,0,11,,,,13.000000,21.216667,7.267367,2.015605,0.342531,52.814630,-2.241576,6.359187,24.166667,24.286667,24.533333,25.033333,25.353333,25.583333,25.843333,26.030000,26.070000,27.196667,28.031667,28.532667
IVT,0,12,,,,13.000000,22.365385,7.546972,2.093153,0.337440,56.956781,-1.997807,5.732912,23.950000,24.360000,24.670000,24.780000,25.143333,25.633333,26.073333,27.066667,29.166667,30.660000,31.255000,31.612000
IVT,0,13,,,,13.000000,21.180769,6.783520,1.881410,0.320268,46.016150,-2.847393,9.344539,22.550000,22.630000,22.866667,23.416667,23.620000,23.650000,24.750000,25.660000,26.190000,26.740000,27.020000,27.188000
IVT,0,14,,,,13.000000,19.535897,7.317786,2.029589,0.374582,53.549993,-1.116458,2.602883,19.216667,20.176667,21.176667,22.256667,22.683333,22.783333,25.273333,27.166667,27.866667,28.653333,29.068333,29.317333
IVT,0,15,,,,13.000000,16.797436,6.279755,1.741691,0.373852,39.435317,-1.058280,2.627622,16.733333,16.753333,16.900000,17.300000,18.893333,21.083333,22.383333,23.283333,23.383333,24.443333,25.213333,25.675333
IVT,0,16,,,,13.000000,13.787179,5.412307,1.501104,0.392561,29.293063,-1.319182,2.532235,14.500000,15.070000,15.520000,15.730000,16.760000,18.200000,18.480000,18.856667,19.426667,19.730000,19.815000,19.866000
IVT,0,17,,,,13.000000,10.220513,4.183904,1.160406,0.409363,17.505053,-1.012262,1.894561,10.400000,10.920000,11.470000,12.080000,12.563333,12.983333,13.293333,13.870000,14.980000,15.536667,15.676667,15.760667
IVT,0,18,,,,13.000000,5.766667,2.659591,0.737638,0.461201,7.073426,-0.314498,1.213854,5.850000,6.090000,6.386667,6.796667,6.986667,7.066667,7.466667,7.860000,8.240000,9.340000,10.070000,10.508000
IVT,0,19,,,,13.000000,3.807692,1.659340,0.460218,0.435786,2.753408,-0.782101,1.207102,4.216667,4.246667,4.320000,4.480000,4.566667,4.616667,4.636667,4.940000,5.810000,6.126667,6.146667,6.158667
IVT,0,20,,,,13.000000,1.544872,1.151979,0.319501,0.745679,1.327055,0.041374,-1.434558,1.916667,1.966667,2.040000,2.160000,2.253333,2.333333,2.483333,2.650000,2.850000,3.116667,3.266667,3.356667
IVT,0,21,,,,13.000000,0.574359,0.601488,0.166823,1.047233,0.361788,0.549009,-1.435541,0.416667,0.566667,0.670000,0.680000,0.863333,1.133333,1.253333,1.363333,1.453333,1.490000,1.495000,1.498000
IVT,0,22,,,,13.000000,0.230769,0.345530,0.095833,1.497297,0.119391,1.279304,0.035813,0.000000,0.050000,0.100000,0.150000,0.233333,0.333333,0.533333,0.700000,0.800000,0.866667,0.891667,0.906667
IVT,0,23,,,,13.000000,0.126923,0.232592,0.064509,1.832542,0.054099,1.630746,1.273384,0.000000,0.000000,0.000000,0.000000,0.033333,0.083333,0.283333,0.430000,0.470000,0.556667,0.611667,0.644667
IVT,1,0,,,,13.000000,0.089744,0.184659,0.051215,2.057631,0.034099,2.058244,3.683827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,0.266667,0.316667,0.433333,0.508333,0.553333
IVT,1,1,,,,13.000000,0.057692,0.208013,0.057692,3.605551,0.043269,3.605551,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.525000,0.660000
IVT,1,2,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,1,3,,,,13.000000,0.066667,0.203670,0.056488,3.055050,0.041481,3.419396,11.919643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026667,0.106667,0.373333,0.553333,0.661333
IVT,1,4,,,,13.000000,0.108974,0.221486,0.061429,2.032464,0.049056,1.843113,1.978044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,0.316667,0.516667,0.583333,0.583333,0.583333
IVT,1,5,,,,13.000000,0.100000,0.245610,0.068120,2.456096,0.060324,2.236201,3.661391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116667,0.466667,0.636667,0.676667,0.700667
IVT,1,6,,,,13.000000,0.407692,0.362962,0.100668,0.890284,0.131741,0.589589,-0.360678,0.366667,0.376667,0.406667,0.476667,0.586667,0.716667,0.746667,0.770000,0.780000,0.930000,1.040000,1.106000
IVT,1,7,,,,13.000000,4.552564,1.922056,0.533082,0.422192,3.694298,0.882930,0.668027,4.283333,4.353333,4.403333,4.413333,4.783333,5.333333,5.503333,6.040000,7.310000,8.073333,8.328333,8.481333
IVT,1,8,,,,13.000000,7.320513,2.928635,0.812257,0.400059,8.576905,-0.080091,1.003074,7.000000,7.220000,7.403333,7.513333,8.103333,8.933333,9.143333,9.580000,10.470000,11.673333,12.353333,12.761333
IVT,1,9,,,,13.000000,8.437179,2.753871,0.763786,0.326397,7.583803,-0.817525,0.283541,8.933333,9.043333,9.250000,9.650000,9.956667,10.216667,10.686667,11.080000,11.320000,11.666667,11.866667,11.986667
IVT,1,10,,,,13.000000,14.541026,3.127666,0.867459,0.215093,9.782297,-0.180305,-0.312041,14.366667,14.746667,15.253333,16.013333,16.433333,16.683333,16.753333,17.280000,18.720000,19.206667,19.211667,19.214667
IVT,1,11,,,,13.000000,18.376923,3.477464,0.964475,0.189230,12.092756,-1.307835,0.810508,19.483333,19.503333,19.623333,19.943333,20.256667,20.566667,20.876667,21.176667,21.456667,21.750000,21.900000,21.990000
IVT,1,12,,,,13.000000,20.633333,3.658368,1.014649,0.177304,13.383657,-0.352256,2.415283,21.233333,21.353333,21.460000,21.540000,21.580000,21.600000,22.500000,23.143333,23.273333,25.236667,26.676667,27.540667
IVT,1,13,,,,13.000000,19.706410,3.556674,0.986444,0.180483,12.649932,0.206970,-0.085279,20.016667,20.336667,20.560000,20.590000,20.726667,20.916667,22.066667,23.070000,23.780000,25.050000,25.825000,26.290000
IVT,1,14,,,,13.000000,18.562821,2.804916,0.777944,0.151104,7.867553,-0.018632,-0.504120,18.783333,18.953333,19.173333,19.493333,19.966667,20.516667,20.536667,20.953333,22.163333,22.826667,23.021667,23.138667
IVT,1,15,,,,13.000000,18.239744,1.470537,0.407854,0.080623,2.162479,-0.054196,-0.815021,18.433333,18.563333,18.730000,18.970000,19.056667,19.066667,19.136667,19.423333,20.143333,20.456667,20.511667,20.544667
IVT,1,16,,,,13.000000,15.915385,1.823934,0.505868,0.114602,3.326734,1.641688,3.979882,15.566667,15.616667,15.673333,15.743333,15.866667,16.016667,16.296667,16.766667,17.616667,19.060000,19.930000,20.452000
IVT,1,17,,,,13.000000,11.879487,2.900704,0.804510,0.244178,8.414081,0.051076,1.008198,11.300000,11.520000,11.903333,12.613333,12.930000,13.050000,13.430000,14.156667,15.576667,16.583333,16.983333,17.223333
IVT,1,18,,,,13.000000,7.401282,1.985287,0.550620,0.268236,3.941364,0.055907,0.023231,6.866667,7.236667,7.583333,7.883333,8.370000,8.950000,9.080000,9.336667,9.846667,10.376667,10.646667,10.808667
IVT,1,19,,,,13.000000,4.279487,2.216919,0.614863,0.518034,4.914729,0.886650,-0.407924,3.566667,3.616667,3.910000,4.690000,5.083333,5.283333,6.303333,7.070000,7.330000,7.930000,8.315000,8.546000
IVT,1,20,,,,13.000000,2.187179,1.541722,0.427597,0.704890,2.376905,1.450555,2.911576,1.933333,2.123333,2.300000,2.450000,2.533333,2.583333,2.773333,3.083333,3.633333,4.756667,5.461667,5.884667
IVT,1,21,,,,13.000000,0.658974,0.650271,0.180353,0.986793,0.422853,1.085214,1.673472,0.600000,0.810000,0.956667,0.976667,0.990000,1.000000,1.000000,1.016667,1.066667,1.550000,1.900000,2.110000
IVT,1,22,,,,13.000000,0.266667,0.374413,0.103844,1.404049,0.140185,0.955693,-0.679288,0.000000,0.000000,0.093333,0.373333,0.480000,0.500000,0.600000,0.700000,0.800000,0.900000,0.950000,0.980000
IVT,1,23,,,,13.000000,0.173077,0.282231,0.078277,1.630670,0.079655,1.793568,3.091114,0.000000,0.000000,0.026667,0.106667,0.213333,0.333333,0.383333,0.423333,0.443333,0.636667,0.776667,0.860667
IVT,2,0,,,,13.000000,0.115385,0.258061,0.071573,2.236528,0.066595,2.359507,5.068411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.233333,0.433333,0.633333,0.733333,0.793333
IVT,2,1,,,,13.000000,0.033333,0.120185,0.033333,3.605551,0.014444,3.605551,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173333,0.303333,0.381333
