Severity,day_of_week,dow_name,bin_of_day,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
2,5,Saturday,16,13.000000,0.692308,0.000000,4.000000,1.109400,0.307692,1.230769,1.602467,2.453209,7.118608,0.000000,0.000000,1.000000,2.200000,3.640000
2,5,Saturday,17,13.000000,0.307692,0.000000,1.000000,0.480384,0.133235,0.230769,1.561249,0.946212,-1.339394,0.000000,0.000000,1.000000,1.000000,1.000000
2,5,Saturday,18,13.000000,0.307692,0.000000,1.000000,0.480384,0.133235,0.230769,1.561249,0.946212,-1.339394,0.000000,0.000000,1.000000,1.000000,1.000000
2,5,Saturday,19,13.000000,0.230769,0.000000,2.000000,0.599145,0.166173,0.358974,2.596294,2.682395,6.964286,0.000000,0.000000,0.000000,1.400000,1.880000
2,5,Saturday,20,13.000000,0.153846,0.000000,1.000000,0.375534,0.104154,0.141026,2.440970,2.178717,3.223140,0.000000,0.000000,0.000000,1.000000,1.000000
2,5,Saturday,21,13.000000,0.692308,0.000000,2.000000,0.854850,0.237093,0.730769,1.234784,0.705235,-1.240091,0.000000,0.000000,1.000000,2.000000,2.000000
2,5,Saturday,22,13.000000,0.384615,0.000000,1.000000,0.506370,0.140442,0.256410,1.316561,0.538593,-2.056364,0.000000,0.000000,1.000000,1.000000,1.000000
2,5,Saturday,23,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
2,6,Sunday,0,12.000000,0.416667,0.000000,1.000000,0.514929,0.148647,0.265152,1.235829,0.388403,-2.262857,0.000000,0.000000,1.000000,1.000000,1.000000
2,6,Sunday,1,12.000000,0.083333,0.000000,1.000000,0.288675,0.083333,0.083333,3.464102,3.464102,12.000000,0.000000,0.000000,0.000000,0.450000,0.890000
2,6,Sunday,2,12.000000,0.166667,0.000000,1.000000,0.389249,0.112367,0.151515,2.335497,2.055237,2.640000,0.000000,0.000000,0.000000,1.000000,1.000000
2,6,Sunday,3,12.000000,0.166667,0.000000,1.000000,0.389249,0.112367,0.151515,2.335497,2.055237,2.640000,0.000000,0.000000,0.000000,1.000000,1.000000
2,6,Sunday,4,12.000000,0.166667,0.000000,1.000000,0.389249,0.112367,0.151515,2.335497,2.055237,2.640000,0.000000,0.000000,0.000000,1.000000,1.000000
2,6,Sunday,5,12.000000,0.166667,0.000000,1.000000,0.389249,0.112367,0.151515,2.335497,2.055237,2.640000,0.000000,0.000000,0.000000,1.000000,1.000000
2,6,Sunday,6,12.000000,0.250000,0.000000,1.000000,0.452267,0.130558,0.204545,1.809068,1.326650,-0.325926,0.000000,0.000000,0.250000,1.000000,1.000000
2,6,Sunday,7,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,6,Sunday,8,12.000000,1.083333,0.000000,3.000000,0.996205,0.287580,0.992424,0.919574,0.470488,-0.653808,0.000000,1.000000,2.000000,2.450000,2.890000
2,6,Sunday,9,12.000000,0.333333,0.000000,1.000000,0.492366,0.142134,0.242424,1.477098,0.812404,-1.650000,0.000000,0.000000,1.000000,1.000000,1.000000
2,6,Sunday,10,12.000000,1.000000,0.000000,3.000000,0.953463,0.275241,0.909091,0.953463,0.755142,0.161333,0.000000,1.000000,1.250000,2.450000,2.890000
2,6,Sunday,11,12.000000,0.833333,0.000000,3.000000,0.937437,0.270615,0.878788,1.124924,1.177091,1.334126,0.000000,1.000000,1.000000,2.450000,2.890000
2,6,Sunday,12,12.000000,1.333333,0.000000,3.000000,0.984732,0.284268,0.969697,0.738549,-0.126938,-0.979687,0.750000,1.500000,2.000000,2.450000,2.890000
2,6,Sunday,13,12.000000,0.750000,0.000000,2.000000,0.866025,0.250000,0.750000,1.154701,0.566853,-1.446465,0.000000,0.500000,1.250000,2.000000,2.000000
2,6,Sunday,14,12.000000,0.750000,0.000000,3.000000,1.138180,0.328564,1.295455,1.517574,1.470491,0.988612,0.000000,0.000000,1.000000,3.000000,3.000000
2,6,Sunday,15,12.000000,0.583333,0.000000,3.000000,0.900337,0.259905,0.810606,1.543434,1.945274,4.369639,0.000000,0.000000,1.000000,1.900000,2.780000
2,6,Sunday,16,12.000000,0.500000,0.000000,2.000000,0.797724,0.230283,0.636364,1.595448,1.289383,0.149660,0.000000,0.000000,1.000000,2.000000,2.000000
2,6,Sunday,17,12.000000,0.500000,0.000000,2.000000,0.797724,0.230283,0.636364,1.595448,1.289383,0.149660,0.000000,0.000000,1.000000,2.000000,2.000000
2,6,Sunday,18,12.000000,0.416667,0.000000,2.000000,0.668558,0.192996,0.446970,1.604539,1.455194,1.387877,0.000000,0.000000,1.000000,1.450000,1.890000
2,6,Sunday,19,12.000000,0.166667,0.000000,1.000000,0.389249,0.112367,0.151515,2.335497,2.055237,2.640000,0.000000,0.000000,0.000000,1.000000,1.000000
2,6,Sunday,20,12.000000,0.500000,0.000000,3.000000,0.904534,0.261116,0.818182,1.809068,2.211083,5.323457,0.000000,0.000000,1.000000,1.900000,2.780000
2,6,Sunday,21,12.000000,0.166667,0.000000,1.000000,0.389249,0.112367,0.151515,2.335497,2.055237,2.640000,0.000000,0.000000,0.000000,1.000000,1.000000
2,6,Sunday,22,12.000000,0.333333,0.000000,2.000000,0.651339,0.188025,0.424242,1.954017,1.930090,3.165306,0.000000,0.000000,0.250000,1.450000,1.890000
2,6,Sunday,23,12.000000,0.166667,0.000000,1.000000,0.389249,0.112367,0.151515,2.335497,2.055237,2.640000,0.000000,0.000000,0.000000,1.000000,1.000000
