Severity,day_of_week,dow_name,bin_of_day,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
2,2,Wednesday,1,13.000000,0.024359,0.000000,0.316667,0.087828,0.024359,0.007714,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.126667,0.278667
2,2,Wednesday,2,13.000000,0.100000,0.000000,0.650000,0.230438,0.063912,0.053102,2.304384,2.167009,3.264510,0.000000,0.000000,0.000000,0.610000,0.642000
2,2,Wednesday,3,13.000000,0.070513,0.000000,0.583333,0.179525,0.049791,0.032229,2.545996,2.538924,5.922438,0.000000,0.000000,0.000000,0.433333,0.553333
2,2,Wednesday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,2,Wednesday,5,13.000000,0.624359,0.033333,1.283333,0.424243,0.117664,0.179982,0.679486,0.147594,-1.134831,0.316667,0.666667,0.933333,1.253333,1.277333
2,2,Wednesday,6,13.000000,9.582051,5.600000,14.516667,2.317131,0.642656,5.369095,0.241820,0.061604,1.229524,8.733333,9.600000,10.550000,12.636667,14.140667
2,2,Wednesday,7,13.000000,16.992308,11.350000,20.316667,2.958866,0.820642,8.754890,0.174130,-0.866993,-0.383183,15.516667,18.383333,18.800000,20.176667,20.288667
2,2,Wednesday,8,13.000000,11.516667,6.800000,14.516667,2.496525,0.692412,6.232639,0.216775,-0.675098,-0.769225,9.633333,12.200000,13.566667,14.296667,14.472667
2,2,Wednesday,9,13.000000,17.423077,11.316667,21.566667,3.452324,0.957502,11.918543,0.198147,-0.547052,-0.676356,15.883333,17.433333,20.733333,21.306667,21.514667
2,2,Wednesday,10,13.000000,20.308974,15.933333,24.633333,2.989005,0.829001,8.934149,0.147177,0.154591,-1.650221,17.850000,19.750000,23.450000,23.983333,24.503333
2,2,Wednesday,11,13.000000,22.717949,15.900000,29.400000,3.978527,1.103445,15.828679,0.175127,-0.052043,-0.834007,19.100000,23.450000,25.216667,28.350000,29.190000
2,2,Wednesday,12,13.000000,23.021795,13.866667,31.866667,3.844732,1.066337,14.781962,0.167004,-0.150721,4.406635,22.216667,23.016667,24.150000,27.476667,30.988667
2,2,Wednesday,13,13.000000,20.100000,14.600000,24.500000,3.442141,0.954678,11.848333,0.171251,-0.130368,-1.413392,17.750000,19.766667,22.900000,24.460000,24.492000
2,2,Wednesday,14,13.000000,16.970513,12.700000,19.716667,1.944605,0.539336,3.781489,0.114587,-0.790954,1.052562,16.333333,17.350000,17.716667,19.716667,19.716667
2,2,Wednesday,15,13.000000,13.639744,10.016667,16.650000,1.962408,0.544274,3.851043,0.143874,-0.251257,-0.768461,12.100000,14.266667,15.133333,16.110000,16.542000
2,2,Wednesday,16,13.000000,10.839744,8.300000,15.066667,2.116629,0.587047,4.480118,0.195266,0.745541,-0.476719,9.316667,10.266667,12.150000,14.126667,14.878667
2,2,Wednesday,17,13.000000,7.212821,4.000000,11.533333,2.443928,0.677824,5.972785,0.338831,0.306836,-1.012278,5.366667,7.333333,9.583333,10.743333,11.375333
2,2,Wednesday,18,13.000000,3.548718,1.650000,5.733333,1.484791,0.411807,2.204605,0.418402,0.127770,-1.554271,2.516667,3.333333,4.800000,5.563333,5.699333
2,2,Wednesday,19,13.000000,2.719231,1.416667,5.433333,1.091589,0.302752,1.191567,0.401433,1.166432,2.078749,1.750000,2.500000,3.350000,4.273333,5.201333
2,2,Wednesday,20,13.000000,1.767949,0.000000,4.166667,1.263070,0.350313,1.595345,0.714427,0.297648,-0.624434,0.750000,1.833333,2.616667,3.656667,4.064667
2,2,Wednesday,21,13.000000,0.842308,0.000000,2.150000,0.666202,0.184771,0.443825,0.790924,0.384265,-0.629902,0.250000,0.816667,1.300000,1.810000,2.082000
2,2,Wednesday,22,13.000000,0.641026,0.000000,2.166667,0.720648,0.199872,0.519334,1.124211,0.841951,-0.289968,0.000000,0.250000,1.150000,1.756667,2.084667
2,2,Wednesday,23,13.000000,0.198718,0.000000,1.833333,0.510921,0.141704,0.261040,2.571084,3.192079,10.564105,0.000000,0.000000,0.083333,1.033333,1.673333
2,3,Thursday,0,13.000000,0.221795,0.000000,0.983333,0.358261,0.099364,0.128351,1.615282,1.518478,1.041472,0.000000,0.000000,0.333333,0.943333,0.975333
2,3,Thursday,1,13.000000,0.347436,0.000000,1.200000,0.403563,0.111928,0.162863,1.161547,0.870122,-0.246137,0.000000,0.333333,0.666667,0.980000,1.156000
2,3,Thursday,2,13.000000,0.166667,0.000000,0.666667,0.238145,0.066049,0.056713,1.428869,1.063415,-0.251577,0.000000,0.000000,0.333333,0.566667,0.646667
2,3,Thursday,3,13.000000,0.126923,0.000000,1.650000,0.457628,0.126923,0.209423,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.660000,1.452000
2,3,Thursday,4,13.000000,0.011538,0.000000,0.150000,0.041603,0.011538,0.001731,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.060000,0.132000
2,3,Thursday,5,13.000000,0.888462,0.200000,1.833333,0.520389,0.144330,0.270805,0.585719,0.593127,-0.246769,0.450000,0.866667,1.000000,1.803333,1.827333
2,3,Thursday,6,13.000000,9.197436,4.533333,12.416667,2.349801,0.651718,5.521567,0.255484,-0.726321,-0.389546,7.516667,9.950000,10.850000,11.796667,12.292667
2,3,Thursday,7,13.000000,16.816667,12.050000,22.166667,2.793503,0.774778,7.803657,0.166115,0.316935,0.007253,15.266667,16.283333,18.283333,21.196667,21.972667
2,3,Thursday,8,13.000000,13.794872,9.466667,19.000000,3.242687,0.899360,10.515018,0.235065,0.207632,-1.289614,10.866667,13.916667,15.700000,18.730000,18.946000
2,3,Thursday,9,13.000000,20.873077,14.166667,28.433333,3.934131,1.091132,15.477386,0.188479,-0.016911,0.152907,18.850000,21.233333,22.666667,26.373333,28.021333
2,3,Thursday,10,13.000000,24.307692,19.550000,30.433333,2.949416,0.818021,8.699056,0.121337,0.453472,0.074276,22.116667,24.166667,26.000000,28.563333,30.059333
2,3,Thursday,11,13.000000,24.537179,17.550000,32.133333,3.365609,0.933452,11.327322,0.137164,0.214175,2.469699,23.866667,24.450000,25.533333,29.413333,31.589333
2,3,Thursday,12,13.000000,23.787179,15.883333,33.933333,5.190599,1.439613,26.942322,0.218210,0.505418,-0.134839,20.200000,22.833333,25.450000,32.293333,33.605333
2,3,Thursday,13,13.000000,19.497436,13.300000,26.783333,3.908252,1.083954,15.274437,0.200450,0.247110,-0.041771,18.066667,19.666667,20.766667,25.923333,26.611333
2,3,Thursday,14,13.000000,16.030769,8.666667,22.033333,4.107558,1.139232,16.872030,0.256230,0.155101,-0.566261,13.650000,15.116667,18.533333,22.023333,22.031333
2,3,Thursday,15,13.000000,13.792308,9.466667,22.566667,3.897854,1.081070,15.193269,0.282611,0.990533,0.606441,10.716667,12.533333,15.583333,20.216667,22.096667
2,3,Thursday,16,13.000000,10.219231,3.950000,13.966667,2.860052,0.793236,8.179900,0.279870,-1.028505,0.644041,9.783333,10.800000,11.733333,13.616667,13.896667
2,3,Thursday,17,13.000000,8.432051,5.050000,15.383333,3.209343,0.890112,10.299882,0.380612,1.172473,0.724247,5.816667,8.400000,8.800000,14.493333,15.205333
2,3,Thursday,18,13.000000,5.112821,0.833333,8.266667,2.322815,0.644233,5.395470,0.454312,-0.250663,-0.650840,3.766667,4.900000,7.333333,8.206667,8.254667
2,3,Thursday,19,13.000000,2.723077,0.666667,5.500000,1.564279,0.433853,2.446969,0.574453,0.471059,-1.102885,1.533333,2.383333,3.983333,5.090000,5.418000
2,3,Thursday,20,13.000000,1.828205,0.516667,4.066667,1.103265,0.305991,1.217194,0.603469,0.803947,-0.030695,1.000000,1.833333,2.316667,3.766667,4.006667
2,3,Thursday,21,13.000000,1.020513,0.000000,2.433333,0.858216,0.238026,0.736535,0.840966,0.428168,-1.256793,0.250000,1.000000,1.650000,2.273333,2.401333
2,3,Thursday,22,13.000000,0.574359,0.000000,1.416667,0.607500,0.168490,0.369056,1.057701,0.383342,-1.725471,0.000000,0.400000,1.000000,1.416667,1.416667
2,3,Thursday,23,13.000000,0.253846,0.000000,0.750000,0.277902,0.077076,0.077229,1.094764,0.502918,-1.355537,0.000000,0.233333,0.500000,0.650000,0.730000
2,4,Friday,0,13.000000,0.250000,0.000000,1.000000,0.408248,0.113228,0.166667,1.632993,1.221265,-0.282102,0.000000,0.000000,0.500000,1.000000,1.000000
2,4,Friday,1,13.000000,0.112821,0.000000,0.816667,0.232055,0.064361,0.053850,2.056855,2.681579,7.838539,0.000000,0.000000,0.166667,0.476667,0.748667
2,4,Friday,2,13.000000,0.171795,0.000000,0.816667,0.327899,0.090943,0.107518,1.908666,1.486067,0.287727,0.000000,0.000000,0.000000,0.776667,0.808667
2,4,Friday,3,13.000000,0.111538,0.000000,0.883333,0.260554,0.072265,0.067888,2.335998,2.640897,6.993337,0.000000,0.000000,0.000000,0.603333,0.827333
2,4,Friday,4,13.000000,0.116667,0.000000,1.000000,0.301386,0.083589,0.090833,2.583306,2.646965,6.708910,0.000000,0.000000,0.000000,0.710000,0.942000
2,4,Friday,5,13.000000,0.491026,0.000000,1.750000,0.491531,0.136326,0.241603,1.001029,1.480231,2.549969,0.133333,0.283333,0.716667,1.300000,1.660000
2,4,Friday,6,13.000000,9.075641,5.016667,13.200000,2.264834,0.628152,5.129473,0.249551,0.196733,-0.190107,7.783333,9.066667,10.350000,12.650000,13.090000
2,4,Friday,7,13.000000,21.264103,17.116667,24.983333,1.999755,0.554632,3.999021,0.094044,-0.194675,0.687139,20.066667,21.483333,22.116667,23.963333,24.779333
2,4,Friday,8,13.000000,14.743590,11.733333,18.033333,1.566896,0.434579,2.455164,0.106276,0.205378,0.860468,13.766667,14.283333,15.666667,16.723333,17.771333
2,4,Friday,9,13.000000,20.885897,15.766667,26.450000,2.885699,0.800349,8.327261,0.138165,-0.197488,0.364438,19.200000,21.283333,22.616667,24.420000,26.044000
2,4,Friday,10,13.000000,27.184615,21.466667,31.250000,3.178730,0.881621,10.104327,0.116931,-0.671211,-0.806189,24.383333,28.266667,29.166667,31.050000,31.210000
2,4,Friday,11,13.000000,28.062821,21.866667,31.983333,2.320273,0.643528,5.383665,0.082681,-1.380967,4.296699,27.350000,28.516667,29.016667,30.593333,31.705333
2,4,Friday,12,13.000000,27.339744,23.800000,30.866667,2.117547,0.587302,4.484006,0.077453,0.097880,-0.626583,25.450000,27.233333,28.300000,30.556667,30.804667
2,4,Friday,13,13.000000,25.773077,19.966667,33.533333,3.759011,1.042562,14.130164,0.145850,0.306278,-0.008920,22.650000,26.200000,28.183333,30.693333,32.965333
2,4,Friday,14,13.000000,22.623077,17.500000,26.833333,2.823304,0.783044,7.971043,0.124798,-0.154452,-0.364473,21.300000,22.383333,25.083333,26.733333,26.813333
2,4,Friday,15,13.000000,18.789744,13.550000,26.683333,3.834798,1.063582,14.705673,0.204090,0.322314,-0.157940,15.016667,19.066667,20.833333,23.923333,26.131333
2,4,Friday,16,13.000000,14.629487,9.416667,21.900000,3.221220,0.893406,10.376257,0.220187,0.746460,1.179010,12.650000,14.816667,15.783333,19.990000,21.518000
2,4,Friday,17,13.000000,11.147436,6.233333,18.100000,3.036116,0.842067,9.218002,0.272360,0.686901,1.221424,8.500000,10.733333,12.083333,15.650000,17.610000
2,4,Friday,18,13.000000,7.017949,2.866667,10.583333,2.361040,0.654835,5.574512,0.336429,-0.233732,-0.464449,6.016667,7.566667,7.933333,10.363333,10.539333
2,4,Friday,19,13.000000,3.805128,2.083333,5.916667,1.198830,0.332496,1.437194,0.315056,0.414679,-0.884310,2.983333,3.583333,4.666667,5.706667,5.874667
2,4,Friday,20,13.000000,2.058974,0.500000,3.816667,1.056782,0.293099,1.116788,0.513256,0.379945,-0.590142,1.366667,1.900000,2.500000,3.816667,3.816667
2,4,Friday,21,13.000000,1.550000,0.000000,5.000000,1.416258,0.392799,2.005787,0.913715,1.461688,1.902811,0.666667,1.150000,2.166667,4.160000,4.832000
2,4,Friday,22,13.000000,0.785897,0.000000,3.816667,1.102204,0.305696,1.214854,1.402478,2.033710,4.407521,0.000000,0.583333,0.750000,2.776667,3.608667
2,4,Friday,23,13.000000,0.441026,0.000000,1.166667,0.405952,0.112591,0.164797,0.920473,0.726449,-0.959260,0.150000,0.333333,0.750000,1.066667,1.146667
2,5,Saturday,0,13.000000,0.456410,0.000000,1.316667,0.452132,0.125399,0.204423,0.990626,0.465067,-0.943380,0.000000,0.500000,0.700000,1.126667,1.278667
2,5,Saturday,1,13.000000,0.329487,0.000000,1.400000,0.539725,0.149693,0.291303,1.638077,1.266119,-0.024019,0.000000,0.000000,0.750000,1.340000,1.388000
2,5,Saturday,2,13.000000,0.124359,0.000000,0.966667,0.287922,0.079855,0.082899,2.315246,2.577632,6.553055,0.000000,0.000000,0.000000,0.676667,0.908667
2,5,Saturday,3,13.000000,0.102564,0.000000,0.666667,0.250356,0.069436,0.062678,2.440970,2.178717,3.223140,0.000000,0.000000,0.000000,0.666667,0.666667
2,5,Saturday,4,13.000000,0.128205,0.000000,0.933333,0.315596,0.087531,0.099601,2.461653,2.256814,3.817872,0.000000,0.000000,0.000000,0.813333,0.909333
2,5,Saturday,5,13.000000,0.191026,0.000000,0.983333,0.346117,0.095996,0.119797,1.811888,1.734194,1.803978,0.000000,0.000000,0.250000,0.903333,0.967333
2,5,Saturday,6,13.000000,0.184615,0.000000,1.000000,0.336476,0.093322,0.113216,1.822576,1.983637,2.826443,0.000000,0.000000,0.183333,0.900000,0.980000
2,5,Saturday,7,13.000000,2.398718,0.666667,4.000000,0.897307,0.248868,0.805160,0.374078,0.124958,0.027791,1.916667,2.100000,3.066667,3.700000,3.940000
2,5,Saturday,8,13.000000,2.192308,1.466667,3.983333,0.706734,0.196013,0.499473,0.322370,1.474316,2.454368,1.650000,2.100000,2.416667,3.403333,3.867333
2,5,Saturday,9,13.000000,2.698718,1.233333,4.850000,1.080283,0.299617,1.167012,0.400295,0.414716,-0.374538,1.800000,2.866667,3.200000,4.380000,4.756000
2,5,Saturday,10,13.000000,3.798718,1.733333,4.966667,1.061063,0.294286,1.125855,0.279321,-0.932440,-0.307071,3.050000,4.233333,4.366667,4.906667,4.954667
2,5,Saturday,11,13.000000,3.624359,1.866667,6.950000,1.327149,0.368085,1.761325,0.366175,1.186955,2.405552,2.850000,3.383333,4.233333,5.650000,6.690000
2,5,Saturday,12,13.000000,3.083333,0.000000,6.650000,1.969102,0.546131,3.877361,0.638628,0.481132,-0.467499,1.566667,2.666667,4.566667,6.360000,6.592000
2,5,Saturday,13,13.000000,1.862821,0.000000,3.900000,1.155746,0.320546,1.335748,0.620428,0.360450,-0.163250,1.250000,1.816667,2.233333,3.830000,3.886000
2,5,Saturday,14,13.000000,1.394872,0.083333,3.250000,1.068605,0.296378,1.141916,0.766095,0.686231,-0.890509,0.733333,0.833333,2.300000,3.180000,3.236000
2,5,Saturday,15,13.000000,0.925641,0.000000,3.833333,1.062658,0.294728,1.129241,1.148024,1.863080,4.222444,0.183333,0.666667,1.233333,2.713333,3.609333
2,5,Saturday,16,13.000000,0.338462,0.000000,1.150000,0.399559,0.110818,0.159647,1.180515,0.871013,-0.451987,0.000000,0.233333,0.500000,0.970000,1.114000
2,5,Saturday,17,13.000000,0.355128,0.000000,1.233333,0.462701,0.128330,0.214092,1.302912,1.002522,-0.305148,0.000000,0.000000,0.583333,1.203333,1.227333
2,5,Saturday,18,13.000000,0.056410,0.000000,0.500000,0.141673,0.039293,0.020071,2.511475,3.007393,9.409790,0.000000,0.000000,0.000000,0.300000,0.460000
2,5,Saturday,19,13.000000,0.271795,0.000000,1.233333,0.423848,0.117554,0.179647,1.559442,1.406899,0.801105,0.000000,0.000000,0.400000,1.033333,1.193333
2,5,Saturday,20,13.000000,0.505128,0.000000,1.400000,0.584617,0.162144,0.341777,1.157364,0.359459,-1.957547,0.000000,0.000000,1.033333,1.290000,1.378000
2,5,Saturday,21,13.000000,0.369231,0.000000,1.483333,0.472917,0.131164,0.223650,1.280816,1.419811,1.369805,0.000000,0.233333,0.416667,1.243333,1.435333
2,5,Saturday,22,13.000000,0.115385,0.000000,0.333333,0.154180,0.042762,0.023771,1.336224,0.635454,-1.769340,0.000000,0.000000,0.250000,0.333333,0.333333
2,5,Saturday,23,13.000000,0.169231,0.000000,0.566667,0.189889,0.052666,0.036058,1.122069,0.781319,-0.276999,0.000000,0.166667,0.250000,0.476667,0.548667
2,6,Sunday,0,12.000000,0.284722,0.000000,1.000000,0.385105,0.111170,0.148306,1.352564,1.026319,-0.553307,0.000000,0.041667,0.541667,0.954167,0.990833
2,6,Sunday,1,12.000000,0.040278,0.000000,0.333333,0.101866,0.029406,0.010377,2.529087,2.666361,7.011031,0.000000,0.000000,0.000000,0.232500,0.313167
2,6,Sunday,2,12.000000,0.218056,0.000000,0.950000,0.353372,0.102010,0.124872,1.620559,1.378976,0.529662,0.000000,0.000000,0.416667,0.885833,0.937167
2,6,Sunday,3,12.000000,0.108333,0.000000,0.650000,0.203194,0.058657,0.041288,1.875639,2.107624,4.285458,0.000000,0.000000,0.120833,0.475833,0.615167
2,6,Sunday,4,12.000000,0.137500,0.000000,0.666667,0.225084,0.064976,0.050663,1.636976,1.717372,1.996594,0.000000,0.008333,0.175000,0.575000,0.648333
2,6,Sunday,5,12.000000,0.331944,0.000000,1.000000,0.442129,0.127632,0.195478,1.331936,0.732359,-1.551835,0.000000,0.000000,0.820833,1.000000,1.000000
2,6,Sunday,6,12.000000,0.077778,0.000000,0.433333,0.138231,0.039904,0.019108,1.777253,1.928036,3.382194,0.000000,0.000000,0.112500,0.332500,0.413167
2,6,Sunday,7,12.000000,0.572222,0.000000,2.433333,0.738526,0.213194,0.545421,1.290628,1.633382,2.821903,0.000000,0.391667,0.762500,1.837500,2.314167
2,6,Sunday,8,12.000000,0.545833,0.000000,1.483333,0.549707,0.158687,0.302178,1.007097,0.472586,-1.311554,0.000000,0.416667,0.937500,1.391667,1.465000
2,6,Sunday,9,12.000000,0.602778,0.000000,1.266667,0.381969,0.110265,0.145901,0.633682,-0.166777,-0.345194,0.379167,0.658333,0.833333,1.120000,1.237333
2,6,Sunday,10,12.000000,0.891667,0.000000,1.933333,0.666799,0.192488,0.444621,0.747812,0.316274,-0.800758,0.479167,0.866667,1.166667,1.915000,1.929667
2,6,Sunday,11,12.000000,0.783333,0.000000,2.183333,0.710562,0.205122,0.504899,0.907101,0.922709,-0.192738,0.287500,0.541667,1.162500,2.009167,2.148500
2,6,Sunday,12,12.000000,1.005556,0.000000,2.583333,0.750432,0.216631,0.563148,0.746286,0.630548,0.349825,0.570833,0.941667,1.404167,2.115833,2.489833
2,6,Sunday,13,12.000000,0.830556,0.000000,2.400000,0.861606,0.248724,0.742365,1.037385,0.483007,-1.133344,0.000000,0.733333,1.458333,2.115833,2.343167
2,6,Sunday,14,12.000000,0.658333,0.000000,1.666667,0.611568,0.176544,0.374015,0.928964,0.407683,-1.121000,0.000000,0.650000,0.970833,1.593333,1.652000
2,6,Sunday,15,12.000000,0.526389,0.000000,1.566667,0.611112,0.176413,0.373457,1.160951,0.642342,-1.390041,0.000000,0.208333,1.041667,1.465833,1.546500
2,6,Sunday,16,12.000000,0.443056,0.000000,1.900000,0.671252,0.193774,0.450579,1.515051,1.438382,0.939506,0.000000,0.000000,0.583333,1.716667,1.863333
2,6,Sunday,17,12.000000,0.372222,0.000000,1.166667,0.434284,0.125367,0.188603,1.166733,0.751435,-1.115352,0.000000,0.208333,0.820833,1.020000,1.137333
2,6,Sunday,18,12.000000,0.362500,0.000000,1.166667,0.423378,0.122219,0.179249,1.167939,0.829064,-0.670176,0.000000,0.175000,0.604167,1.075000,1.148333
2,6,Sunday,19,12.000000,0.425000,0.000000,2.550000,0.739796,0.213561,0.547298,1.740696,2.461742,6.828299,0.000000,0.000000,0.604167,1.596667,2.359333
2,6,Sunday,20,12.000000,0.168056,0.000000,0.833333,0.278928,0.080520,0.077801,1.659738,1.569801,1.678501,0.000000,0.000000,0.295833,0.650000,0.796667
2,6,Sunday,21,12.000000,0.187500,0.000000,0.750000,0.300179,0.086654,0.090107,1.600954,1.291565,0.120725,0.000000,0.000000,0.345833,0.750000,0.750000
2,6,Sunday,22,12.000000,0.205556,0.000000,1.333333,0.421896,0.121791,0.177997,2.052469,2.177807,4.441500,0.000000,0.000000,0.104167,0.994167,1.265500
2,6,Sunday,23,12.000000,0.123611,0.000000,0.833333,0.291327,0.084099,0.084872,2.356806,2.137475,3.247602,0.000000,0.000000,0.000000,0.732500,0.813167
