category,day_of_week,bin_of_day,category,day_of_week,bin_of_day,count,mean,stdev,sem,cv,var,skew,kurt,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p975,p99
IVT,4,4,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,4,5,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,4,6,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,4,7,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,4,8,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,4,9,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,4,10,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,4,11,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,4,12,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,4,13,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,4,14,,,,13.000000,1.846154,0.987096,0.273771,0.534677,0.974359,-0.261751,-0.912390,2.000000,2.000000,2.000000,2.000000,2.400000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
IVT,4,15,,,,13.000000,3.692308,1.601282,0.444116,0.433680,2.564103,-0.269103,-0.391560,4.000000,4.000000,4.000000,4.000000,4.400000,5.000000,5.000000,5.200000,5.800000,6.000000,6.000000,6.000000
IVT,4,16,,,,13.000000,5.846154,2.409915,0.668390,0.412222,5.807692,-1.096214,1.665772,6.000000,6.000000,6.200000,6.800000,7.400000,8.000000,8.000000,8.000000,8.000000,8.400000,8.700000,8.880000
IVT,4,17,,,,13.000000,6.230769,2.241794,0.621762,0.359794,5.025641,-0.130346,-0.611152,6.000000,6.000000,6.200000,6.800000,7.400000,8.000000,8.000000,8.200000,8.800000,9.400000,9.700000,9.880000
IVT,4,18,,,,13.000000,5.692308,1.315587,0.364878,0.231117,1.730769,-0.365470,0.476929,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.600000,7.000000,7.000000,7.400000,7.700000,7.880000
IVT,4,19,,,,13.000000,7.153846,2.230327,0.618581,0.311766,4.974359,0.305388,-1.217283,7.000000,7.000000,7.400000,8.600000,9.000000,9.000000,9.000000,9.200000,9.800000,10.400000,10.700000,10.880000
IVT,4,20,,,,13.000000,8.230769,2.650593,0.735142,0.322035,7.025641,0.753484,0.258594,8.000000,8.600000,9.000000,9.000000,9.000000,9.000000,10.200000,11.000000,11.000000,12.200000,13.100000,13.640000
IVT,4,21,,,,13.000000,9.153846,2.995723,0.830864,0.327264,8.974359,-0.174925,-0.965458,9.000000,9.600000,10.200000,10.800000,11.000000,11.000000,12.200000,13.000000,13.000000,13.000000,13.000000,13.000000
IVT,4,22,,,,13.000000,10.692308,2.810238,0.779420,0.262828,7.897436,0.265621,-0.435019,10.000000,10.600000,11.200000,11.800000,12.400000,13.000000,13.000000,13.200000,13.800000,14.800000,15.400000,15.760000
IVT,4,23,,,,13.000000,9.846154,2.853248,0.791349,0.289783,8.141026,0.462721,-0.941369,9.000000,10.200000,11.000000,11.000000,11.400000,12.000000,12.000000,12.400000,13.600000,14.400000,14.700000,14.880000
IVT,4,24,,,,13.000000,12.230769,2.350668,0.651958,0.192193,5.525641,0.810802,0.114646,12.000000,12.000000,12.200000,12.800000,13.000000,13.000000,13.600000,14.400000,15.600000,16.400000,16.700000,16.880000
IVT,4,25,,,,13.000000,10.000000,3.000000,0.832050,0.300000,9.000000,-0.415825,2.568350,10.000000,10.600000,11.000000,11.000000,11.000000,11.000000,11.000000,11.400000,12.600000,14.200000,15.100000,15.640000
IVT,4,26,,,,13.000000,10.000000,3.135815,0.869718,0.313581,9.833333,-0.038327,0.210754,10.000000,10.600000,11.200000,11.800000,12.000000,12.000000,12.000000,12.200000,12.800000,14.200000,15.100000,15.640000
IVT,4,27,,,,13.000000,10.615385,3.254189,0.902550,0.306554,10.589744,0.424012,-0.336925,11.000000,11.000000,11.200000,11.800000,12.000000,12.000000,12.600000,13.400000,14.600000,15.800000,16.400000,16.760000
IVT,4,28,,,,13.000000,9.923077,3.475187,0.963843,0.350213,12.076923,0.160623,-0.939154,9.000000,9.600000,10.200000,10.800000,11.800000,13.000000,13.600000,14.200000,14.800000,15.000000,15.000000,15.000000
IVT,4,29,,,,13.000000,11.076923,3.861380,1.070954,0.348597,14.910256,0.454506,-0.573953,10.000000,10.600000,11.200000,11.800000,12.400000,13.000000,14.200000,15.400000,16.600000,17.400000,17.700000,17.880000
IVT,4,30,,,,13.000000,8.846154,2.230327,0.618581,0.252124,4.974359,0.493537,-0.708074,8.000000,8.600000,9.200000,9.800000,10.000000,10.000000,10.600000,11.200000,11.800000,12.400000,12.700000,12.880000
IVT,4,31,,,,13.000000,7.538462,2.066212,0.573064,0.274089,4.269231,-0.332561,-0.077234,8.000000,8.000000,8.000000,8.000000,8.400000,9.000000,9.000000,9.200000,9.800000,10.400000,10.700000,10.880000
IVT,4,32,,,,13.000000,7.615385,2.022311,0.560888,0.265556,4.089744,0.980794,1.034206,7.000000,7.600000,8.000000,8.000000,8.000000,8.000000,8.000000,8.600000,10.400000,11.400000,11.700000,11.880000
IVT,4,33,,,,13.000000,6.307692,2.213015,0.613780,0.350844,4.897436,-0.078395,-0.885601,7.000000,7.000000,7.000000,7.000000,7.400000,8.000000,8.000000,8.200000,8.800000,9.400000,9.700000,9.880000
IVT,4,34,,,,13.000000,5.846154,1.519109,0.421325,0.259848,2.307692,0.809885,-0.048848,5.000000,5.600000,6.000000,6.000000,6.400000,7.000000,7.000000,7.200000,7.800000,8.400000,8.700000,8.880000
IVT,4,35,,,,13.000000,5.538462,2.106157,0.584143,0.380278,4.435897,-0.158308,-0.846625,6.000000,6.000000,6.200000,6.800000,7.000000,7.000000,7.000000,7.200000,7.800000,8.400000,8.700000,8.880000
IVT,4,36,,,,13.000000,4.307692,2.136376,0.592524,0.495944,4.564103,0.374370,-0.888176,4.000000,4.000000,4.200000,4.800000,5.400000,6.000000,6.600000,7.000000,7.000000,7.400000,7.700000,7.880000
IVT,4,37,,,,13.000000,3.076923,1.497862,0.415432,0.486805,2.243590,-0.328780,-1.475882,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.200000,4.800000,5.000000,5.000000,5.000000
IVT,4,38,,,,13.000000,2.615385,1.260850,0.349697,0.482090,1.589744,-0.896616,-0.015126,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.600000,4.000000,4.000000,4.000000,4.000000,4.000000
IVT,4,39,,,,13.000000,2.615385,1.609268,0.446331,0.615308,2.589744,0.604901,0.688307,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.400000,4.600000,5.400000,5.700000,5.880000
IVT,4,40,,,,13.000000,1.230769,1.300887,0.360801,1.056971,1.692308,0.840177,-0.020999,1.000000,1.000000,1.200000,1.800000,2.000000,2.000000,2.000000,2.200000,2.800000,3.400000,3.700000,3.880000
