category,day_of_week,bin_of_day,category,day_of_week,bin_of_day,count,mean,stdev,sem,cv,var,skew,kurt,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p975,p99
SSU,4,10,,,,13.000000,3.008974,1.569882,0.435407,0.521733,2.464531,0.010379,-1.167704,2.950000,3.190000,3.441667,3.716667,3.981667,4.241667,4.571667,4.845000,5.005000,5.165000,5.245000,5.293000
SSU,4,11,,,,13.000000,1.037179,0.647695,0.179638,0.624478,0.419509,0.869594,-0.220979,0.958333,0.978333,1.011667,1.071667,1.148333,1.233333,1.513333,1.785000,2.040000,2.188333,2.235833,2.264333
SSU,5,0,,,,13.000000,0.624359,0.720488,0.199827,1.153964,0.519103,0.749687,-1.081097,0.333333,0.433333,0.591667,0.866667,0.995000,1.050000,1.345000,1.578333,1.688333,1.788333,1.835833,1.864333
SSU,5,1,,,,13.000000,0.198718,0.321038,0.089040,1.615546,0.103065,1.174356,-0.412451,0.000000,0.000000,0.000000,0.000000,0.180000,0.450000,0.525000,0.608333,0.708333,0.771667,0.794167,0.807667
SSU,5,2,,,,13.000000,0.251282,0.324106,0.089891,1.289808,0.105045,1.004052,0.011170,0.000000,0.140000,0.271667,0.386667,0.451667,0.491667,0.491667,0.526667,0.631667,0.783333,0.870833,0.923333
SSU,5,3,,,,13.000000,1.898077,0.506259,0.140411,0.266722,0.256298,-0.346020,0.037072,1.916667,2.011667,2.075000,2.075000,2.115000,2.175000,2.270000,2.345000,2.380000,2.548333,2.665833,2.736333
SSU,5,4,,,,13.000000,4.187821,1.016647,0.281967,0.242763,1.033572,-0.232774,-1.253256,4.291667,4.576667,4.785000,4.840000,4.945000,5.075000,5.085000,5.168333,5.398333,5.488333,5.498333,5.504333
SSU,5,5,,,,13.000000,6.258333,1.754769,0.486685,0.280389,3.079213,0.075151,1.021328,6.175000,6.255000,6.333333,6.408333,6.793333,7.333333,7.593333,7.795000,7.880000,8.681667,9.261667,9.609667
SSU,5,6,,,,13.000000,4.142308,2.194027,0.608514,0.529663,4.813755,0.120705,-0.213571,4.016667,4.606667,5.028333,5.113333,5.181667,5.241667,5.526667,5.921667,6.536667,7.365000,7.832500,8.113000
SSU,5,7,,,,13.000000,1.739103,1.081052,0.299830,0.621615,1.168673,0.133173,-1.131130,1.858333,1.863333,1.933333,2.133333,2.366667,2.616667,2.761667,2.923333,3.118333,3.296667,3.381667,3.432667
SSU,5,8,,,,13.000000,0.627564,0.487416,0.135185,0.776678,0.237574,-0.102400,-1.744931,0.666667,0.831667,0.955000,0.995000,1.021667,1.041667,1.051667,1.076667,1.131667,1.220000,1.272500,1.304000
SSU,5,9,,,,13.000000,0.386538,0.391246,0.108512,1.012178,0.153073,0.423268,-1.410563,0.250000,0.470000,0.623333,0.643333,0.656667,0.666667,0.691667,0.743333,0.848333,0.963333,1.023333,1.059333
SSU,5,10,,,,13.000000,0.578846,0.530511,0.147137,0.916498,0.281442,0.600895,-0.425737,0.491667,0.636667,0.743333,0.773333,0.796667,0.816667,0.846667,0.995000,1.380000,1.515000,1.520000,1.523000
SSU,5,11,,,,13.000000,0.315385,0.317795,0.088140,1.007642,0.100994,0.650676,-0.976260,0.166667,0.291667,0.388333,0.428333,0.445000,0.450000,0.605000,0.723333,0.768333,0.823333,0.853333,0.871333
SSU,6,0,,,,12.000000,0.317361,0.360441,0.104050,1.135743,0.129917,0.500683,-1.477687,0.204167,0.408333,0.408333,0.434583,0.530833,0.604167,0.650000,0.725000,0.816667,0.867083,0.887708,0.900083
SSU,6,1,,,,12.000000,0.261111,0.238003,0.068706,0.911502,0.056646,0.325217,-1.113519,0.266667,0.327500,0.355000,0.381250,0.404167,0.427083,0.450000,0.481667,0.518333,0.600000,0.645833,0.673333
SSU,6,2,,,,12.000000,0.389583,0.262494,0.075775,0.673781,0.068903,0.556618,0.645112,0.450000,0.491667,0.491667,0.494167,0.503333,0.514583,0.528333,0.547917,0.570833,0.747500,0.852917,0.916167
SSU,6,3,,,,12.000000,0.823611,0.300711,0.086808,0.365113,0.090427,-0.445432,-0.609161,0.887500,0.901667,0.920000,0.937083,0.950833,0.991667,1.065000,1.115000,1.151667,1.207083,1.236875,1.254750
SSU,6,4,,,,12.000000,1.002778,0.414850,0.119757,0.413700,0.172100,0.391582,-0.743677,0.937500,0.975833,1.076667,1.155000,1.173333,1.254167,1.410000,1.469583,1.474167,1.602500,1.680417,1.727167
SSU,6,5,,,,12.000000,1.187500,0.500599,0.144511,0.421557,0.250600,0.345610,0.453750,1.212500,1.233333,1.233333,1.255833,1.338333,1.414583,1.483333,1.592917,1.725833,1.952500,2.076250,2.150500
SSU,6,6,,,,12.000000,1.201389,0.646141,0.186525,0.537828,0.417498,-0.136406,-0.333289,1.058333,1.148333,1.313333,1.453333,1.526667,1.627083,1.760000,1.919167,2.093333,2.132500,2.137083,2.139833
SSU,6,7,,,,12.000000,0.899306,0.613572,0.177123,0.682273,0.376470,0.313489,-0.071412,0.845833,0.864167,0.928333,0.980000,0.998333,1.102083,1.308333,1.523333,1.743333,1.888333,1.952500,1.991000
SSU,6,8,,,,12.000000,0.738889,0.454305,0.131147,0.614849,0.206393,0.498981,-0.426055,0.762500,0.826667,0.845000,0.870833,0.916667,0.941667,0.941667,1.119583,1.399167,1.498750,1.528542,1.546417
SSU,6,9,,,,12.000000,0.645139,0.504418,0.145613,0.781875,0.254438,0.902855,0.530709,0.537500,0.541667,0.541667,0.602917,0.827500,0.958333,0.976667,1.082500,1.238333,1.476667,1.605000,1.682000
SSU,6,10,,,,12.000000,0.550694,0.466335,0.134619,0.846812,0.217468,0.079102,-0.997605,0.641667,0.705417,0.765000,0.810833,0.820000,0.837500,0.865000,0.918750,0.987500,1.172500,1.277917,1.341167
SSU,6,11,,,,12.000000,0.266667,0.299516,0.086463,1.123184,0.089710,0.462563,-1.477515,0.183333,0.366667,0.366667,0.385417,0.454167,0.502083,0.525000,0.580000,0.653333,0.715417,0.745208,0.763083
